TimestampEpoch;BusChannel;ID;IDE;DLC;DataLength;Dir;EDL;BRS;DataBytes
1725794955.83;1;7E8;0;8;8;0;0;0;03410466AAAAAAAA
1725794955.232;1;7E8;0;8;8;0;0;0;03414A19AAAAAAAA
1725794955.285;1;7E8;0;8;8;0;0;0;03412F2BAAAAAAAA
1725794955.486;1;7E8;0;8;8;0;0;0;04414483A0AAAAAA
1725794956.586;1;7E8;0;8;8;0;0;0;03410465AAAAAAAA
1725794956.733;1;7E8;0;8;8;0;0;0;03410580AAAAAAAA
1725794956.34;1;7E8;0;8;8;0;0;0;0341472EAAAAAAAA
1725794956.231;1;7E8;0;8;8;0;0;0;04414483A0AAAAAA
1725794956.286;1;7E8;0;8;8;0;0;0;04411F000AAAAAAA
1725794956.332;1;7E8;0;8;8;0;0;0;03414A1DAAAAAAAA
1725794957.632;1;7E8;0;8;8;0;0;0;0441448360AAAAAA
1725794957.732;1;7E8;0;8;8;0;0;0;03414730AAAAAAAA
1725794957.982;1;7E8;0;8;8;0;0;0;0341473BAAAAAAAA
1725794957.186;1;7E8;0;8;8;0;0;0;0341113EAAAAAAAA
1725794957.232;1;7E8;0;8;8;0;0;0;0341113FAAAAAAAA
1725794958.732;1;7E8;0;8;8;0;0;0;04411F000CAAAAAA
1725794958.781;1;7E8;0;8;8;0;0;0;0441448320AAAAAA
1725794958.831;1;7E8;0;8;8;0;0;0;0441311F60AAAAAA
1725794958.131;1;7E8;0;8;8;0;0;0;03414946AAAAAAAA
1725794958.181;1;7E8;0;8;8;0;0;0;0341113FAAAAAAAA
1725794958.381;1;7E8;0;8;8;0;0;0;0441430055AAAAAA
1725794959.781;1;7E8;0;8;8;0;0;0;0341057EAAAAAAAA
1725794959.830;1;7E8;0;8;8;0;0;0;03413361AAAAAAAA
1725794959.987;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1725794959.87;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1725794959.337;1;7E8;0;8;8;0;0;0;034130FFAAAAAAAA
1725794959.537;1;7E8;0;8;8;0;0;0;03410D06AAAAAAAA
1725794960.636;1;7E8;0;8;8;0;0;0;04414239C3AAAAAA
1725794960.651;1;7EA;0;8;8;0;0;0;04414239F0AAAAAA
1725794960.737;1;7E8;0;8;8;0;0;0;03414643AAAAAAAA
1725794960.837;1;7E8;0;8;8;0;0;0;0341114AAAAAAAAA
1725794960.186;1;7E8;0;8;8;0;0;0;0441321D42AAAAAA
1725794960.236;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1725794961.593;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1725794961.646;1;7E8;0;8;8;0;0;0;03414747AAAAAAAA
1725794961.994;1;7E8;0;8;8;0;0;0;03410475AAAAAAAA
1725794961.46;1;7E8;0;8;8;0;0;0;0341046FAAAAAAAA
1725794961.246;1;7E8;0;8;8;0;0;0;03414643AAAAAAAA
1725794961.294;1;7E8;0;8;8;0;0;0;03410D0AAAAAAAAA
1725794961.493;1;7E8;0;8;8;0;0;0;03410428AAAAAAAA
1725794962.694;1;7E8;0;8;8;0;0;0;03414932AAAAAAAA
1725794962.846;1;7E8;0;8;8;0;0;0;03410D0BAAAAAAAA
1725794962.293;1;7E8;0;8;8;0;0;0;03410F49AAAAAAAA
1725794962.394;1;7E8;0;8;8;0;0;0;03414730AAAAAAAA
1725794962.493;1;7E8;0;8;8;0;0;0;0441448180AAAAAA
1725794962.545;1;7E8;0;8;8;0;0;0;0341057DAAAAAAAA
1725794963.695;1;7E8;0;8;8;0;0;0;04410C1256AAAAAA
1725794963.794;1;7E8;0;8;8;0;0;0;03415239AAAAAAAA
1725794963.393;1;7E8;0;8;8;0;0;0;03411138AAAAAAAA
1725794963.494;1;7E8;0;8;8;0;0;0;03411136AAAAAAAA
1725794964.744;1;7E8;0;8;8;0;0;0;03414932AAAAAAAA
1725794964.894;1;7E8;0;8;8;0;0;0;03414514AAAAAAAA
1725794964.993;1;7E8;0;8;8;0;0;0;03410D00AAAAAAAA
1725794964.145;1;7E8;0;8;8;0;0;0;03414643AAAAAAAA
1725794964.293;1;7E8;0;8;8;0;0;0;03414643AAAAAAAA
1725794964.394;1;7E8;0;8;8;0;0;0;0341046AAAAAAAAA
1725794965.645;1;7E8;0;8;8;0;0;0;03414C1AAAAAAAAA
1725794965.745;1;7E8;0;8;8;0;0;0;04411F0013AAAAAA
1725794965.994;1;7E8;0;8;8;0;0;0;03414731AAAAAAAA
1725794965.45;1;7E8;0;8;8;0;0;0;03410F49AAAAAAAA
1725794965.393;1;7E8;0;8;8;0;0;0;0441311F60AAAAAA
1725794965.493;1;7E8;0;8;8;0;0;0;034104A3AAAAAAAA
1725794966.644;1;7E8;0;8;8;0;0;0;03414956AAAAAAAA
1725794966.845;1;7E8;0;8;8;0;0;0;03414643AAAAAAAA
1725794966.353;1;7E8;0;8;8;0;0;0;044143006CAAAAAA
1725794966.453;1;7E8;0;8;8;0;0;0;04411F0014AAAAAA
1725794967.653;1;7E8;0;8;8;0;0;0;0441448040AAAAAA
