TimestampEpoch;BusChannel;ID;IDE;DLC;DataLength;Dir;EDL;BRS;DataBytes
1729352534.183;1;7E8;0;8;8;0;0;0;0441430000000000
1729352534.217;1;7E8;0;8;8;0;0;0;03414C0000000000
1729352535.427;1;7E8;0;8;8;0;0;0;0341336100000000
1729352535.297;1;7E8;0;8;8;0;0;0;03410D0000000000
1729352536.477;1;7E8;0;8;8;0;0;0;03412E0000000000
1729352536.597;1;7E8;0;8;8;0;0;0;03410D0000000000
1729352536.897;1;7E8;0;8;8;0;0;0;03410D0000000000
1729352536.197;1;7E8;0;8;8;0;0;0;0341450E00000000
1729352536.227;1;7E8;0;8;8;0;0;0;0341450F00000000
1729352537.737;1;7E8;0;8;8;0;0;0;044143003F000000
1729352537.797;1;7E8;0;8;8;0;0;0;03412F4900000000
1729352537.826;1;7E8;0;8;8;0;0;0;0341336100000000
1729352537.888;1;7E8;0;8;8;0;0;0;0441422E40000000
1729352537.947;1;7E8;0;8;8;0;0;0;03414A1400000000
1729352537.978;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729352537.37;1;7E8;0;8;8;0;0;0;0341112600000000
1729352537.98;1;7E8;0;8;8;0;0;0;0441430038000000
1729352537.127;1;7E8;0;8;8;0;0;0;0341054D00000000
1729352537.188;1;7E8;0;8;8;0;0;0;03414C1100000000
1729352537.277;1;7E8;0;8;8;0;0;0;0341112500000000
1729352538.337;1;7E8;0;8;8;0;0;0;034130FF00000000
1729352538.397;1;7E8;0;8;8;0;0;0;034130FF00000000
1729352538.846;1;7E8;0;8;8;0;0;0;0441447EB8000000
1729352538.877;1;7E8;0;8;8;0;0;0;0341510300000000
1729352538.297;1;7E8;0;8;8;0;0;0;04410C137A000000
1729352539.446;1;7E8;0;8;8;0;0;0;03414C1100000000
1729352539.987;1;7E8;0;8;8;0;0;0;0341491400000000
1729352539.46;1;7E8;0;8;8;0;0;0;0441422EA6000000
1729352540.346;1;7E8;0;8;8;0;0;0;03414A1400000000
1729352540.377;1;7E8;0;8;8;0;0;0;0341464B00000000
1729352540.527;1;7E8;0;8;8;0;0;0;03414C1000000000
1729352540.827;1;7E8;0;8;8;0;0;0;03414A1400000000
1729352540.127;1;7E8;0;8;8;0;0;0;0341336100000000
1729352541.427;1;7E8;0;8;8;0;0;0;0341510300000000
1729352541.576;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729352541.637;1;7E8;0;8;8;0;0;0;03412F4900000000
1729352541.86;1;7E8;0;8;8;0;0;0;034130FF00000000
1729352541.147;1;7E8;0;8;8;0;0;0;0341510300000000
1729352541.297;1;7E8;0;8;8;0;0;0;0341450B00000000
1729352542.837;1;7E8;0;8;8;0;0;0;0341472500000000
1729352542.896;1;7E8;0;8;8;0;0;0;0341054D00000000
1729352542.957;1;7E8;0;8;8;0;0;0;0341336100000000
1729352542.47;1;7E8;0;8;8;0;0;0;0341450C00000000
1729352543.437;1;7E8;0;8;8;0;0;0;0341336100000000
1729352543.737;1;7E8;0;8;8;0;0;0;04411F0006000000
1729352543.858;1;7E8;0;8;8;0;0;0;0341491400000000
1729352543.948;1;7E8;0;8;8;0;0;0;03414A1400000000
1729352543.306;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729352544.337;1;7E8;0;8;8;0;0;0;03410D0000000000
1729352544.396;1;7E8;0;8;8;0;0;0;03410F4B00000000
1729352544.637;1;7E8;0;8;8;0;0;0;0341510300000000
1729352544.787;1;7E8;0;8;8;0;0;0;03414C1000000000
