TimestampEpoch;BusChannel;ID;IDE;DLC;DataLength;Dir;EDL;BRS;DataBytes
1720618545.75;1;7E8;0;8;8;0;0;0;03410450AAAAAAAA
1720618545.179;1;7E8;0;8;8;0;0;0;03410F40AAAAAAAA
1720618545.328;1;7E8;0;8;8;0;0;0;03414932AAAAAAAA
1720618545.378;1;7E8;0;8;8;0;0;0;03410451AAAAAAAA
1720618546.478;1;7E8;0;8;8;0;0;0;0341450CAAAAAAAA
1720618546.578;1;7E8;0;8;8;0;0;0;03414C11AAAAAAAA
1720618546.628;1;7E8;0;8;8;0;0;0;034130FFAAAAAAAA
1720618546.729;1;7E8;0;8;8;0;0;0;03413362AAAAAAAA
1720618546.878;1;7E8;0;8;8;0;0;0;03413362AAAAAAAA
1720618546.178;1;7E8;0;8;8;0;0;0;0341523BAAAAAAAA
1720618546.278;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1720618547.628;1;7E8;0;8;8;0;0;0;04410C0B08AAAAAA
1720618547.678;1;7E8;0;8;8;0;0;0;03411C1DAAAAAAAA
1720618547.28;1;7E8;0;8;8;0;0;0;03414630AAAAAAAA
1720618547.78;1;7E8;0;8;8;0;0;0;03411C1DAAAAAAAA
1720618548.427;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1720618548.578;1;7E8;0;8;8;0;0;0;0341472EAAAAAAAA
1720618548.628;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1720618548.727;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1720618548.828;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1720618548.928;1;7E8;0;8;8;0;0;0;03410F3FAAAAAAAA
1720618548.178;1;7E8;0;8;8;0;0;0;034130FFAAAAAAAA
1720618548.378;1;7E8;0;8;8;0;0;0;0441448360AAAAAA
1720618549.428;1;7E8;0;8;8;0;0;0;0441321D33AAAAAA
1720618549.527;1;7E8;0;8;8;0;0;0;03411C1DAAAAAAAA
1720618549.978;1;7E8;0;8;8;0;0;0;03411132AAAAAAAA
1720618549.278;1;7E8;0;8;8;0;0;0;03414510AAAAAAAA
1720618549.377;1;7E8;0;8;8;0;0;0;03414A1AAAAAAAAA
1720618550.578;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1720618550.627;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1720618550.828;1;7E8;0;8;8;0;0;0;0341057FAAAAAAAA
1720618550.878;1;7E8;0;8;8;0;0;0;03410D05AAAAAAAA
1720618550.78;1;7E8;0;8;8;0;0;0;0341523BAAAAAAAA
1720618550.177;1;7E8;0;8;8;0;0;0;0341523BAAAAAAAA
1720618550.227;1;7E8;0;8;8;0;0;0;044143006EAAAAAA
1720618550.377;1;7E8;0;8;8;0;0;0;03414630AAAAAAAA
1720618551.478;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1720618551.777;1;7E8;0;8;8;0;0;0;04414482C0AAAAAA
1720618551.177;1;7E8;0;8;8;0;0;0;04410C165AAAAAAA
1720618551.226;1;7E8;0;8;8;0;0;0;0341057EAAAAAAAA
1720618551.327;1;7E8;0;8;8;0;0;0;03410462AAAAAAAA
1720618552.476;1;7E8;0;8;8;0;0;0;04411F000FAAAAAA
1720618552.727;1;7E8;0;8;8;0;0;0;0341057EAAAAAAAA
1720618552.878;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1720618552.177;1;7E8;0;8;8;0;0;0;03410452AAAAAAAA
1720618552.376;1;7E8;0;8;8;0;0;0;03411C1DAAAAAAAA
1720618553.527;1;7E8;0;8;8;0;0;0;0341057DAAAAAAAA
1720618553.777;1;7E8;0;8;8;0;0;0;03411C1DAAAAAAAA
1720618553.877;1;7E8;0;8;8;0;0;0;0341523BAAAAAAAA
1720618553.926;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1720618553.235;1;7E8;0;8;8;0;0;0;03410D09AAAAAAAA
1720618553.336;1;7E8;0;8;8;0;0;0;0441311C01AAAAAA
1720618554.536;1;7E8;0;8;8;0;0;0;03410F3FAAAAAAAA
1720618554.683;1;7E8;0;8;8;0;0;0;03414730AAAAAAAA
1720618554.783;1;7E8;0;8;8;0;0;0;044143002FAAAAAA
1720618554.836;1;7E8;0;8;8;0;0;0;0341523BAAAAAAAA
1720618554.889;1;7E8;0;8;8;0;0;0;04411F0011AAAAAA
1720618554.939;1;7E8;0;8;8;0;0;0;03414511AAAAAAAA
1720618554.338;1;7E8;0;8;8;0;0;0;044143002FAAAAAA
1720618555.439;1;7E8;0;8;8;0;0;0;0341043DAAAAAAAA
1720618555.739;1;7E8;0;8;8;0;0;0;03412F79AAAAAAAA
1720618555.39;1;7E8;0;8;8;0;0;0;0341057CAAAAAAAA
1720618556.438;1;7E8;0;8;8;0;0;0;0341493FAAAAAAAA
1720618556.589;1;7E8;0;8;8;0;0;0;04411F0013AAAAAA
1720618556.639;1;7E8;0;8;8;0;0;0;03414C22AAAAAAAA
1720618556.988;1;7E8;0;8;8;0;0;0;03414C22AAAAAAAA
1720618556.189;1;7E8;0;8;8;0;0;0;03414630AAAAAAAA
1720618556.238;1;7E8;0;8;8;0;0;0;03414940AAAAAAAA
1720618557.439;1;7E8;0;8;8;0;0;0;03412F7DAAAAAAAA
1720618557.539;1;7E8;0;8;8;0;0;0;03413362AAAAAAAA
1720618557.838;1;7E8;0;8;8;0;0;0;044143003CAAAAAA
1720618557.889;1;7E8;0;8;8;0;0;0;03410D09AAAAAAAA
1720618557.988;1;7E8;0;8;8;0;0;0;04410C159FAAAAAA
1720618557.88;1;7E8;0;8;8;0;0;0;04410C15F4AAAAAA
1720618558.438;1;7E8;0;8;8;0;0;0;03414A21AAAAAAAA
1720618558.488;1;7E8;0;8;8;0;0;0;0341057BAAAAAAAA
1720618558.638;1;7E8;0;8;8;0;0;0;03410457AAAAAAAA
1720618558.938;1;7E8;0;8;8;0;0;0;03410455AAAAAAAA
1720618559.693;1;7E8;0;8;8;0;0;0;0341113FAAAAAAAA
1720618559.846;1;7E8;0;8;8;0;0;0;04414239BCAAAAAA
1720618559.860;1;7EA;0;8;8;0;0;0;04414239D5AAAAAA
1720618559.44;1;7E8;0;8;8;0;0;0;03411140AAAAAAAA
1720618559.144;1;7E8;0;8;8;0;0;0;0341057BAAAAAAAA
1720618559.344;1;7E8;0;8;8;0;0;0;03410F3FAAAAAAAA
1720618560.253;1;7E8;0;8;8;0;0;0;03410F3FAAAAAAAA
1720618561.453;1;7E8;0;8;8;0;0;0;03414945AAAAAAAA
1720618561.553;1;7E8;0;8;8;0;0;0;04410C1BBDAAAAAA
1720618561.600;1;7E8;0;8;8;0;0;0;03412E00AAAAAAAA
1720618561.801;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1720618561.104;1;7E8;0;8;8;0;0;0;04411F0018AAAAAA
1720618561.201;1;7E8;0;8;8;0;0;0;03414945AAAAAAAA
1720618562.701;1;7E8;0;8;8;0;0;0;03414A22AAAAAAAA
1720618562.953;1;7E8;0;8;8;0;0;0;0341473CAAAAAAAA
1720618562.1;1;7E8;0;8;8;0;0;0;0441321D33AAAAAA
1720618562.301;1;7E8;0;8;8;0;0;0;0441311C01AAAAAA
1720618563.653;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1720618563.701;1;7E8;0;8;8;0;0;0;03411C1DAAAAAAAA
1720618563.853;1;7E8;0;8;8;0;0;0;0441210000AAAAAA
1720618563.901;1;7E8;0;8;8;0;0;0;04411F001AAAAAAA
1720618564.702;1;7E8;0;8;8;0;0;0;03414740AAAAAAAA
1720618564.749;1;7E8;0;8;8;0;0;0;0341057BAAAAAAAA
1720618564.999;1;7E8;0;8;8;0;0;0;03410F3EAAAAAAAA
1720618564.299;1;7E8;0;8;8;0;0;0;04414239C9AAAAAA
1720618565.449;1;7E8;0;8;8;0;0;0;04414239B5AAAAAA
1720618565.549;1;7E8;0;8;8;0;0;0;0341044EAAAAAAAA
1720618565.849;1;7E8;0;8;8;0;0;0;04414239BCAAAAAA
1720618565.348;1;7E8;0;8;8;0;0;0;03411C1DAAAAAAAA
1720618566.648;1;7E8;0;8;8;0;0;0;03411C1DAAAAAAAA
