TimestampEpoch,BusChannel,ID,IDE,DLC,DataLength,Dir,EDL,BRS,DataBytes,Timestamp,DecodedMessages
1720618550.377,1,2024,0,8,8,0,0,0,03414630AAAAAAAA,1720618550.377,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID46_AmbientAirTemp', 'S01PID46_AmbientAirTemp': 8}"
1720618551.478,1,2024,0,8,8,0,0,0,03412E00AAAAAAAA,1720618551.478,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID2E_CmdEvapPurge', 'S01PID2E_CmdEvapPurge': 0.0}"
1720618551.777,1,2024,0,8,8,0,0,0,04414482C0AAAAAA,1720618551.777,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID44_FuelAirCmdEquiv', 'S01PID44_FuelAirCmdEquiv': 1.021484375}"
1720618551.177,1,2024,0,8,8,0,0,0,04410C165AAAAAAA,1720618551.177,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0C_EngineRPM', 'S01PID0C_EngineRPM': 1430.5}"
1720618551.226,1,2024,0,8,8,0,0,0,0341057EAAAAAAAA,1720618551.226,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID05_EngineCoolantTemp', 'S01PID05_EngineCoolantTemp': 86}"
1720618551.327,1,2024,0,8,8,0,0,0,03410462AAAAAAAA,1720618551.327,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID04_CalcEngineLoad', 'S01PID04_CalcEngineLoad': 38.43168}"
1720618552.476,1,2024,0,8,8,0,0,0,04411F000FAAAAAA,1720618552.476,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1F_TimeSinceEngStart', 'S01PID1F_TimeSinceEngStart': 15}"
1720618552.727,1,2024,0,8,8,0,0,0,0341057EAAAAAAAA,1720618552.727,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID05_EngineCoolantTemp', 'S01PID05_EngineCoolantTemp': 86}"
1720618552.878,1,2024,0,8,8,0,0,0,0441210000AAAAAA,1720618552.878,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID21_DistanceMILOn', 'S01PID21_DistanceMILOn': 0}"
1720618552.177,1,2024,0,8,8,0,0,0,03410452AAAAAAAA,1720618552.177,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID04_CalcEngineLoad', 'S01PID04_CalcEngineLoad': 32.15712}"
1720618552.376,1,2024,0,8,8,0,0,0,03411C1DAAAAAAAA,1720618552.376,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1C_OBDStandard', 'S01PID1C_OBDStandard': 'OBDBr-2'}"
1720618553.527,1,2024,0,8,8,0,0,0,0341057DAAAAAAAA,1720618553.527,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID05_EngineCoolantTemp', 'S01PID05_EngineCoolantTemp': 85}"
1720618553.777,1,2024,0,8,8,0,0,0,03411C1DAAAAAAAA,1720618553.777,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1C_OBDStandard', 'S01PID1C_OBDStandard': 'OBDBr-2'}"
1720618553.877,1,2024,0,8,8,0,0,0,0341523BAAAAAAAA,1720618553.877,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID52_EthanolFuelPct', 'S01PID52_EthanolFuelPct': 23.13725490196078}"
1720618553.926,1,2024,0,8,8,0,0,0,03412E00AAAAAAAA,1720618553.926,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID2E_CmdEvapPurge', 'S01PID2E_CmdEvapPurge': 0.0}"
1720618553.235,1,2024,0,8,8,0,0,0,03410D09AAAAAAAA,1720618553.235,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0D_VehicleSpeed', 'S01PID0D_VehicleSpeed': 9}"
1720618553.336,1,2024,0,8,8,0,0,0,0441311C01AAAAAA,1720618553.336,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID31_DistanceSinceCodeClear', 'S01PID31_DistanceSinceCodeClear': 7169}"
1720618554.536,1,2024,0,8,8,0,0,0,03410F3FAAAAAAAA,1720618554.536,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0F_IntakeAirTemperature', 'S01PID0F_IntakeAirTemperature': 23}"
1720618554.683,1,2024,0,8,8,0,0,0,03414730AAAAAAAA,1720618554.683,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID47_AbsThrottlePosB', 'S01PID47_AbsThrottlePosB': 18.823529411764703}"
1720618554.783,1,2024,0,8,8,0,0,0,044143002FAAAAAA,1720618554.783,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID43_AbsLoadValue', 'S01PID43_AbsLoadValue': 18.431372549019606}"
1720618554.836,1,2024,0,8,8,0,0,0,0341523BAAAAAAAA,1720618554.836,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID52_EthanolFuelPct', 'S01PID52_EthanolFuelPct': 23.13725490196078}"
1720618554.889,1,2024,0,8,8,0,0,0,04411F0011AAAAAA,1720618554.889,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1F_TimeSinceEngStart', 'S01PID1F_TimeSinceEngStart': 17}"
1720618554.939,1,2024,0,8,8,0,0,0,03414511AAAAAAAA,1720618554.939,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID45_RelThrottlePos', 'S01PID45_RelThrottlePos': 6.666666666666666}"
1720618554.338,1,2024,0,8,8,0,0,0,044143002FAAAAAA,1720618554.338,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID43_AbsLoadValue', 'S01PID43_AbsLoadValue': 18.431372549019606}"
1720618555.439,1,2024,0,8,8,0,0,0,0341043DAAAAAAAA,1720618555.439,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID04_CalcEngineLoad', 'S01PID04_CalcEngineLoad': 23.92176}"
1720618555.739,1,2024,0,8,8,0,0,0,03412F79AAAAAAAA,1720618555.739,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID2F_FuelTankLevel', 'S01PID2F_FuelTankLevel': 47.45098039215686}"
1720618555.39,1,2024,0,8,8,0,0,0,0341057CAAAAAAAA,1720618555.39,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID05_EngineCoolantTemp', 'S01PID05_EngineCoolantTemp': 84}"
1720618556.438,1,2024,0,8,8,0,0,0,0341493FAAAAAAAA,1720618556.438,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID49_AbsThrottlePosD', 'S01PID49_AbsThrottlePosD': 24.705882352941174}"
1720618556.589,1,2024,0,8,8,0,0,0,04411F0013AAAAAA,1720618556.589,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID1F_TimeSinceEngStart', 'S01PID1F_TimeSinceEngStart': 19}"
1720618556.639,1,2024,0,8,8,0,0,0,03414C22AAAAAAAA,1720618556.639,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID4C_CmdThrottleAct', 'S01PID4C_CmdThrottleAct': 13.333333333333332}"
1720618556.988,1,2024,0,8,8,0,0,0,03414C22AAAAAAAA,1720618556.988,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID4C_CmdThrottleAct', 'S01PID4C_CmdThrottleAct': 13.333333333333332}"
1720618556.189,1,2024,0,8,8,0,0,0,03414630AAAAAAAA,1720618556.189,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID46_AmbientAirTemp', 'S01PID46_AmbientAirTemp': 8}"
1720618556.238,1,2024,0,8,8,0,0,0,03414940AAAAAAAA,1720618556.238,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID49_AbsThrottlePosD', 'S01PID49_AbsThrottlePosD': 25.09803921568627}"
1720618557.439,1,2024,0,8,8,0,0,0,03412F7DAAAAAAAA,1720618557.439,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID2F_FuelTankLevel', 'S01PID2F_FuelTankLevel': 49.019607843137244}"
1720618557.539,1,2024,0,8,8,0,0,0,03413362AAAAAAAA,1720618557.539,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID33_AbsBaroPres', 'S01PID33_AbsBaroPres': 98}"
1720618557.838,1,2024,0,8,8,0,0,0,044143003CAAAAAA,1720618557.838,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID43_AbsLoadValue', 'S01PID43_AbsLoadValue': 23.529411764705877}"
1720618557.889,1,2024,0,8,8,0,0,0,03410D09AAAAAAAA,1720618557.889,"{'Length': 3, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0D_VehicleSpeed', 'S01PID0D_VehicleSpeed': 9}"
1720618557.988,1,2024,0,8,8,0,0,0,04410C159FAAAAAA,1720618557.988,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0C_EngineRPM', 'S01PID0C_EngineRPM': 1383.75}"
1720618557.88,1,2024,0,8,8,0,0,0,04410C15F4AAAAAA,1720618557.88,"{'Length': 4, 'Response': 4, 'Service': 'Show current data ', 'S01PID': 'S01PID0C_EngineRPM', 'S01PID0C_EngineRPM': 1405.0}"
