TimestampEpoch;BusChannel;ID;IDE;DLC;DataLength;Dir;EDL;BRS;DataBytes
1729788430.236;1;7E8;0;8;8;0;0;0;04410C11E0000000
1729788430.540;1;7E8;0;8;8;0;0;0;0441210000000000
1729788430.640;1;7E8;0;8;8;0;0;0;0341046800000000
1729788431.840;1;7E8;0;8;8;0;0;0;0341054B00000000
1729788431.92;1;7E8;0;8;8;0;0;0;0341048E00000000
1729788432.292;1;7E8;0;8;8;0;0;0;0141000000000000
1729788432.340;1;7E8;0;8;8;0;0;0;0341112E00000000
1729788433.892;1;7E8;0;8;8;0;0;0;0341054B00000000
1729788433.144;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788433.545;1;7E8;0;8;8;0;0;0;03410D1300000000
1729788434.744;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788434.245;1;7E8;0;8;8;0;0;0;0341054B00000000
1729788434.645;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788435.692;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788435.793;1;7E8;0;8;8;0;0;0;0141000000000000
1729788435.93;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788435.345;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788436.844;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788436.144;1;7E8;0;8;8;0;0;0;0341054C00000000
1729788436.245;1;7E8;0;8;8;0;0;0;03410D1700000000
1729788436.393;1;7E8;0;8;8;0;0;0;04410C1A2C000000
1729788436.545;1;7E8;0;8;8;0;0;0;03410D1600000000
1729788436.593;1;7E8;0;8;8;0;0;0;03410D1500000000
1729788437.44;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788437.296;1;7E8;0;8;8;0;0;0;0341112E00000000
1729788438.997;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788438.45;1;7E8;0;8;8;0;0;0;03410D1600000000
1729788438.297;1;7E8;0;8;8;0;0;0;0341045100000000
1729788439.197;1;7E8;0;8;8;0;0;0;04410C1B28000000
1729788440.96;1;7E8;0;8;8;0;0;0;0441210000000000
1729788440.496;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788441.748;1;7E8;0;8;8;0;0;0;0441210000000000
1729788441.48;1;7E8;0;8;8;0;0;0;0341043300000000
1729788442.896;1;7E8;0;8;8;0;0;0;0441210000000000
1729788442.49;1;7E8;0;8;8;0;0;0;0441210000000000
1729788443.700;1;7E8;0;8;8;0;0;0;0341054C00000000
1729788444.605;1;7E8;0;8;8;0;0;0;0341112C00000000
1729788446.504;1;7E8;0;8;8;0;0;0;0441210000000000
1729788447.753;1;7E8;0;8;8;0;0;0;04410C1760000000
1729788447.557;1;7E8;0;8;8;0;0;0;0341044F00000000
1729788448.904;1;7E8;0;8;8;0;0;0;0341043800000000
1729788448.556;1;7E8;0;8;8;0;0;0;03410D1300000000
1729788449.856;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788449.209;1;7E8;0;8;8;0;0;0;0341112400000000
1729788450.109;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788450.209;1;7E8;0;8;8;0;0;0;0141000000000000
1729788451.858;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788451.57;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788452.60;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788452.560;1;7E8;0;8;8;0;0;0;0341054D00000000
1729788453.908;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788453.9;1;7E8;0;8;8;0;0;0;0141000000000000
1729788453.460;1;7E8;0;8;8;0;0;0;0341113800000000
1729788454.864;1;7E8;0;8;8;0;0;0;04410C1CC4000000
1729788454.209;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788454.261;1;7E8;0;8;8;0;0;0;0141000000000000
1729788454.660;1;7E8;0;8;8;0;0;0;0341049900000000
1729788455.61;1;7E8;0;8;8;0;0;0;0341049600000000
1729788457.960;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788457.365;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788458.864;1;7E8;0;8;8;0;0;0;0341054E00000000
1729788458.965;1;7E8;0;8;8;0;0;0;03410D2700000000
1729788458.265;1;7E8;0;8;8;0;0;0;0341054E00000000
1729788459.967;1;7E8;0;8;8;0;0;0;0341112300000000
1729788459.117;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788459.312;1;7E8;0;8;8;0;0;0;0341112300000000
1729788460.365;1;7E8;0;8;8;0;0;0;0341043D00000000
1729788461.16;1;7E8;0;8;8;0;0;0;0341043A00000000
1729788461.417;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788461.669;1;7E8;0;8;8;0;0;0;0341049100000000
1729788463.768;1;7E8;0;8;8;0;0;0;0141000000000000
1729788463.821;1;7E8;0;8;8;0;0;0;0141000000000000
1729788463.169;1;7E8;0;8;8;0;0;0;0341054F00000000
1729788463.676;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788464.973;1;7E8;0;8;8;0;0;0;04410C21F0000000
1729788464.220;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788465.125;1;7E8;0;8;8;0;0;0;034104FF00000000
1729788465.526;1;7E8;0;8;8;0;0;0;034111E100000000
1729788466.924;1;7E8;0;8;8;0;0;0;0441210000000000
1729788466.325;1;7E8;0;8;8;0;0;0;0341054F00000000
1729788466.673;1;7E8;0;8;8;0;0;0;0341054F00000000
1729788467.873;1;7E8;0;8;8;0;0;0;0441210000000000
1729788468.425;1;7E8;0;8;8;0;0;0;03410D3500000000
1729788468.580;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788469.77;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788469.329;1;7E8;0;8;8;0;0;0;0441210000000000
1729788469.377;1;7E8;0;8;8;0;0;0;04410C1DC8000000
1729788469.628;1;7E8;0;8;8;0;0;0;0441210000000000
1729788470.77;1;7E8;0;8;8;0;0;0;0441210000000000
1729788470.377;1;7E8;0;8;8;0;0;0;0341054F00000000
1729788470.477;1;7E8;0;8;8;0;0;0;03410D3800000000
1729788471.677;1;7E8;0;8;8;0;0;0;04410C1E94000000
1729788471.29;1;7E8;0;8;8;0;0;0;034104E200000000
1729788471.77;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788471.329;1;7E8;0;8;8;0;0;0;0341055000000000
1729788472.777;1;7E8;0;8;8;0;0;0;0341114B00000000
1729788472.378;1;7E8;0;8;8;0;0;0;034104D100000000
1729788473.729;1;7E8;0;8;8;0;0;0;04410C1F58000000
1729788473.781;1;7E8;0;8;8;0;0;0;034104C900000000
1729788473.981;1;7E8;0;8;8;0;0;0;04410C1F54000000
1729788473.228;1;7E8;0;8;8;0;0;0;03410D3900000000
1729788474.728;1;7E8;0;8;8;0;0;0;03410D3B00000000
1729788474.780;1;7E8;0;8;8;0;0;0;04410C1F8C000000
1729788474.28;1;7E8;0;8;8;0;0;0;0441210000000000
1729788474.280;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788475.81;1;7E8;0;8;8;0;0;0;03410D3A00000000
1729788475.228;1;7E8;0;8;8;0;0;0;0441210000000000
1729788476.834;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788476.281;1;7E8;0;8;8;0;0;0;0141000000000000
1729788477.280;1;7E8;0;8;8;0;0;0;0441210000000000
1729788477.381;1;7E8;0;8;8;0;0;0;0341055100000000
1729788477.580;1;7E8;0;8;8;0;0;0;03410D3200000000
1729788478.633;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788479.833;1;7E8;0;8;8;0;0;0;03410D2D00000000
1729788479.85;1;7E8;0;8;8;0;0;0;03410D2C00000000
1729788479.133;1;7E8;0;8;8;0;0;0;03410D2C00000000
1729788480.185;1;7E8;0;8;8;0;0;0;03410D2400000000
1729788481.133;1;7E8;0;8;8;0;0;0;0341055200000000
1729788481.332;1;7E8;0;8;8;0;0;0;0141000000000000
1729788482.285;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788483.237;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788483.537;1;7E8;0;8;8;0;0;0;0341055200000000
1729788484.488;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788485.839;1;7E8;0;8;8;0;0;0;0441210000000000
1729788485.141;1;7E8;0;8;8;0;0;0;0341113D00000000
1729788485.640;1;7E8;0;8;8;0;0;0;0441210000000000
1729788486.137;1;7E8;0;8;8;0;0;0;04410C16E4000000
1729788487.141;1;7E8;0;8;8;0;0;0;0341055300000000
1729788487.640;1;7E8;0;8;8;0;0;0;0341112600000000
1729788488.193;1;7E8;0;8;8;0;0;0;0141000000000000
1729788488.244;1;7E8;0;8;8;0;0;0;0341116700000000
1729788490.992;1;7E8;0;8;8;0;0;0;034111E200000000
1729788490.292;1;7E8;0;8;8;0;0;0;04410C1BE4000000
1729788491.993;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788491.144;1;7E8;0;8;8;0;0;0;034104ED00000000
1729788491.545;1;7E8;0;8;8;0;0;0;03410F4500000000
1729788492.945;1;7E8;0;8;8;0;0;0;04410C1E58000000
1729788493.196;1;7E8;0;8;8;0;0;0;03410D2B00000000
1729788493.397;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788494.749;1;7E8;0;8;8;0;0;0;0341048C00000000
1729788494.949;1;7E8;0;8;8;0;0;0;0441210000000000
1729788494.201;1;7E8;0;8;8;0;0;0;0341049B00000000
1729788494.649;1;7E8;0;8;8;0;0;0;0341113D00000000
1729788496.796;1;7E8;0;8;8;0;0;0;04410C21AC000000
1729788496.498;1;7E8;0;8;8;0;0;0;0341055500000000
1729788496.648;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788497.901;1;7E8;0;8;8;0;0;0;0141000000000000
1729788498.701;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788498.352;1;7E8;0;8;8;0;0;0;04410C1E3C000000
1729788499.505;1;7E8;0;8;8;0;0;0;0341042B00000000
1729788499.552;1;7E8;0;8;8;0;0;0;03410D2400000000
1729788500.104;1;7E8;0;8;8;0;0;0;03410D2200000000
1729788500.154;1;7E8;0;8;8;0;0;0;0341055500000000
1729788500.305;1;7E8;0;8;8;0;0;0;03410D2000000000
1729788501.857;1;7E8;0;8;8;0;0;0;0141000000000000
1729788501.305;1;7E8;0;8;8;0;0;0;0341042D00000000
1729788501.453;1;7E8;0;8;8;0;0;0;0341055500000000
1729788501.505;1;7E8;0;8;8;0;0;0;03410D1D00000000
1729788502.357;1;7E8;0;8;8;0;0;0;03410F4300000000
1729788503.957;1;7E8;0;8;8;0;0;0;0141000000000000
1729788503.657;1;7E8;0;8;8;0;0;0;0341055600000000
1729788504.5;1;7E8;0;8;8;0;0;0;0341043D00000000
1729788505.258;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788505.657;1;7E8;0;8;8;0;0;0;0141000000000000
1729788506.57;1;7E8;0;8;8;0;0;0;0341113C00000000
1729788506.358;1;7E8;0;8;8;0;0;0;0141000000000000
1729788506.609;1;7E8;0;8;8;0;0;0;034104CE00000000
1729788507.761;1;7E8;0;8;8;0;0;0;0441210000000000
1729788507.10;1;7E8;0;8;8;0;0;0;0341055600000000
1729788507.60;1;7E8;0;8;8;0;0;0;04410C1DA8000000
1729788508.209;1;7E8;0;8;8;0;0;0;03410D2200000000
1729788509.709;1;7E8;0;8;8;0;0;0;03410D2300000000
1729788510.961;1;7E8;0;8;8;0;0;0;03410D2800000000
1729788511.65;1;7E8;0;8;8;0;0;0;034104DB00000000
1729788511.413;1;7E8;0;8;8;0;0;0;0341115000000000
1729788512.66;1;7E8;0;8;8;0;0;0;034104D800000000
1729788512.465;1;7E8;0;8;8;0;0;0;0341115500000000
1729788513.865;1;7E8;0;8;8;0;0;0;03410D3800000000
1729788513.164;1;7E8;0;8;8;0;0;0;0441210000000000
1729788513.265;1;7E8;0;8;8;0;0;0;034104D600000000
1729788513.669;1;7E8;0;8;8;0;0;0;034104A000000000
1729788514.217;1;7E8;0;8;8;0;0;0;03410D3C00000000
1729788514.469;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788515.969;1;7E8;0;8;8;0;0;0;0341113E00000000
1729788515.272;1;7E8;0;8;8;0;0;0;04410C224C000000
1729788515.468;1;7E8;0;8;8;0;0;0;0441210000000000
1729788515.617;1;7E8;0;8;8;0;0;0;0341048E00000000
1729788516.721;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788517.770;1;7E8;0;8;8;0;0;0;0341049900000000
1729788517.869;1;7E8;0;8;8;0;0;0;03410D4300000000
1729788517.421;1;7E8;0;8;8;0;0;0;0341047500000000
1729788517.670;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788518.721;1;7E8;0;8;8;0;0;0;0441210000000000
1729788518.922;1;7E8;0;8;8;0;0;0;0341055800000000
1729788518.74;1;7E8;0;8;8;0;0;0;0341112800000000
1729788518.321;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788518.373;1;7E8;0;8;8;0;0;0;03410D4400000000
1729788519.721;1;7E8;0;8;8;0;0;0;0341055800000000
1729788519.773;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788519.21;1;7E8;0;8;8;0;0;0;0341055800000000
1729788519.473;1;7E8;0;8;8;0;0;0;0441210000000000
1729788520.773;1;7E8;0;8;8;0;0;0;0341046300000000
1729788521.25;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788521.125;1;7E8;0;8;8;0;0;0;0341044900000000
1729788521.170;1;7E8;0;8;8;0;0;0;04410C2768000000
1729788521.526;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788522.825;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788522.877;1;7E8;0;8;8;0;0;0;0341055800000000
1729788522.77;1;7E8;0;8;8;0;0;0;0441210000000000
1729788522.629;1;7E8;0;8;8;0;0;0;0441210000000000
1729788523.29;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788523.129;1;7E8;0;8;8;0;0;0;03410D4900000000
1729788523.578;1;7E8;0;8;8;0;0;0;0441210000000000
1729788524.977;1;7E8;0;8;8;0;0;0;0341112A00000000
1729788524.632;1;7E8;0;8;8;0;0;0;03410D4800000000
1729788525.782;1;7E8;0;8;8;0;0;0;04410C2760000000
1729788527.681;1;7E8;0;8;8;0;0;0;0441210000000000
1729788527.233;1;7E8;0;8;8;0;0;0;04410C2328000000
1729788528.681;1;7E8;0;8;8;0;0;0;0441210000000000
1729788529.733;1;7E8;0;8;8;0;0;0;0341112800000000
1729788529.134;1;7E8;0;8;8;0;0;0;04410C23CC000000
1729788529.533;1;7E8;0;8;8;0;0;0;04410C23D0000000
1729788530.885;1;7E8;0;8;8;0;0;0;0441210000000000
1729788530.534;1;7E8;0;8;8;0;0;0;0341112900000000
1729788531.241;1;7E8;0;8;8;0;0;0;0341112900000000
1729788531.490;1;7E8;0;8;8;0;0;0;04410C254C000000
1729788531.589;1;7E8;0;8;8;0;0;0;0141000000000000
1729788531.637;1;7E8;0;8;8;0;0;0;0141000000000000
1729788533.789;1;7E8;0;8;8;0;0;0;03410D4500000000
1729788533.838;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788533.141;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788533.589;1;7E8;0;8;8;0;0;0;0341055A00000000
1729788533.641;1;7E8;0;8;8;0;0;0;0341042800000000
1729788534.990;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788534.92;1;7E8;0;8;8;0;0;0;04410C2624000000
1729788534.241;1;7E8;0;8;8;0;0;0;0341112900000000
1729788535.689;1;7E8;0;8;8;0;0;0;0341112A00000000
1729788535.737;1;7E8;0;8;8;0;0;0;04410C262C000000
1729788535.937;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788535.189;1;7E8;0;8;8;0;0;0;0341042800000000
1729788536.742;1;7E8;0;8;8;0;0;0;0341042800000000
1729788536.141;1;7E8;0;8;8;0;0;0;0341055A00000000
1729788537.741;1;7E8;0;8;8;0;0;0;0141000000000000
1729788537.793;1;7E8;0;8;8;0;0;0;0341112900000000
1729788537.993;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788537.146;1;7E8;0;8;8;0;0;0;0341055A00000000
1729788538.42;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788538.193;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788538.346;1;7E8;0;8;8;0;0;0;0341042800000000
1729788538.393;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788538.545;1;7E8;0;8;8;0;0;0;0341055A00000000
1729788539.745;1;7E8;0;8;8;0;0;0;0441210000000000
1729788539.993;1;7E8;0;8;8;0;0;0;0341042800000000
1729788539.545;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788540.545;1;7E8;0;8;8;0;0;0;0341112900000000
1729788540.650;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788541.97;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788541.451;1;7E8;0;8;8;0;0;0;0341042800000000
1729788542.245;1;7E8;0;8;8;0;0;0;03410D4000000000
1729788542.399;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788542.650;1;7E8;0;8;8;0;0;0;0441210000000000
1729788543.298;1;7E8;0;8;8;0;0;0;0341042B00000000
1729788543.649;1;7E8;0;8;8;0;0;0;0141000000000000
1729788544.597;1;7E8;0;8;8;0;0;0;0441210000000000
1729788545.749;1;7E8;0;8;8;0;0;0;0441210000000000
1729788545.154;1;7E8;0;8;8;0;0;0;03411C1D00000000
1729788545.554;1;7E8;0;8;8;0;0;0;0341112500000000
1729788545.602;1;7E8;0;8;8;0;0;0;0441210000000000
1729788546.53;1;7E8;0;8;8;0;0;0;03410F4400000000
1729788546.106;1;7E8;0;8;8;0;0;0;0341112300000000
1729788546.301;1;7E8;0;8;8;0;0;0;0341112400000000
1729788547.706;1;7E8;0;8;8;0;0;0;04410C0E00000000
1729788547.253;1;7E8;0;8;8;0;0;0;0141000000000000
1729788548.154;1;7E8;0;8;8;0;0;0;0341043500000000
1729788549.58;1;7E8;0;8;8;0;0;0;03410D0700000000
